ID,score
0,0.6839333176612854
1,0.1182492077350616
10,0.666657030582428
100,0.2461114376783371
1000,0.0542362183332443
10000,2.219492307631299e-05
100000,0.0025859849993139
100001,8.989527850644663e-05
100002,0.0002102237776853
100003,0.0013308965135365
100004,0.0119737954810261
100005,0.0011243128683418
100006,0.992717981338501
100007,0.0004621841653715
100008,0.0017037172801792
100009,0.1623040437698364
10001,0.7466210722923279
100010,0.0008525857119821
100011,0.0005408486467786
100012,0.002041088650003
100013,0.004057697020471
100014,0.0002159166906494
100015,8.692764095030725e-05
100016,0.0028223658446222
100017,0.0007349484949372
100018,0.0018892337102442
100019,3.596829265006818e-05
10002,0.8241264224052429
100020,0.0013015565928071
100021,0.0148146506398916
100022,0.0072625777684152
100023,0.0006711380556225
100024,5.122735456097871e-05
100025,0.0050850934349
100026,0.0140325799584388
100027,0.0219012573361396
100028,0.0045386450365185
100029,0.001178519334644
10003,0.009506469592452
100030,5.422430604085093e-06
100031,0.0121425939723849
100032,0.1107824295759201
100033,0.1534804403781891
100034,0.012512250803411
100035,0.0019429742824286
100036,0.9971743822097778
100037,0.0019163276301696
100038,0.0001744812616379
100039,0.0005521183484233
10004,0.1322725415229797
100040,0.997368574142456
100041,0.2262380123138427
100042,0.0005531860515475
100043,0.0083774626255035
100044,0.0005479081301018
100045,0.0032244396861642
100046,0.993373155593872
100047,0.0088876076042652
100048,5.427874930319376e-05
100049,0.0012390197953209
10005,0.0158780813217163
100050,0.0208158921450376
100051,0.9963255524635316
100052,0.0045437021180987
100053,0.0494108535349369
100054,0.0192397516220808
100055,0.011855823919177
100056,0.0008161413716152
100057,0.0463153384625911
100058,0.0014074033824726
100059,0.0010088273556903
10006,0.0013691141502931
100060,0.9787503480911256
100061,0.010610875673592
100062,0.0031716907396912
100063,0.0244812481105327
100064,0.0002283513895235
100065,0.3346156477928161
100066,0.0012760886456817
100067,0.0185440946370363
100068,0.9968595504760742
100069,7.43518176022917e-05
10007,0.0548138841986656
100070,0.002883166540414
100071,0.0104364259168505
100072,0.1264504343271255
100073,0.0008315856102854
100074,0.0184426456689834
100075,0.0544343180954456
100076,9.009041241370142e-05
100077,0.0023820356000214
100078,0.1475406885147094
100079,0.0016616336070001
10008,0.0827404335141182
100080,0.0056856158189475
100081,0.0382476821541786
100082,0.0001073291859938
100083,0.9986097812652588
100084,0.002116902731359
100085,0.0567185319960117
100086,0.0013863793574273
100087,0.0074029653333127
100088,0.0188912525773048
100089,0.0026345930527895
10009,0.0228290278464555
100090,0.0009272396564483
100091,9.094641427509488e-05
100092,0.9904450178146362
100093,0.0124178249388933
100094,0.0060503371059894
100095,0.0019549941644072
100096,0.4643929302692413
100097,0.0391231141984462
100098,0.0048109670169651
100099,0.0761266350746154
1001,0.4867075979709625
10010,0.0007914795423857
100100,0.0383997038006782
100101,0.0201677661389112
100102,0.9981288313865662
100103,0.0055794012732803
100104,0.0098246131092309
100105,0.0399738252162933
100106,0.109137549996376
100107,0.0006405605236068
100108,0.000224280738621
100109,0.0002072841598419
10011,0.7372155785560608
100110,0.0083819115534424
100111,0.0022353117819875
100112,3.3122021704912186e-05
100113,0.0039564291946589
100114,0.0281805098056793
100115,0.0004225692828185
100116,0.1474522352218628
100117,7.58548267185688e-05
100118,0.013414591550827
100119,0.9948869347572328
10012,0.0349243581295013
100120,0.0018772145267575
100121,0.0002633610565681
100122,0.0259613282978534
100123,1.2013061677862424e-05
100124,0.0126912901178002
100125,0.0176215898245573
100126,0.9921173453330994
100127,0.097549021244049
100128,0.0006585009978152
100129,0.001749001792632
10013,0.0038181615527719
100130,7.322599412873387e-05
100131,0.998429000377655
100132,0.1036931052803993
100133,0.0001444769586669
100134,0.0302721690386533
