ID,score
0,0.05238538980484
1,0.0049619060009717
10,0.0255905333906412
100,0.0431752167642116
1000,0.0063107698224484
10000,0.0073443590663373
100000,0.0028257227968424
100001,0.0017847244162112
100002,0.0022898581810295
100003,0.0024139911402016
100004,0.0073422533459961
100005,0.0024293593596667
100006,0.9937029480934144
100007,0.0028471886180341
100008,0.0014427971327677
100009,0.003258942393586
10001,0.0066731432452797
100010,0.001945924363099
100011,0.0033106978517025
100012,0.0020990956109017
100013,0.0043194573372602
100014,0.0021281538065522
100015,0.0014319118345156
100016,0.0018777971854433
100017,0.0058639403432607
100018,0.0046324436552822
100019,0.0014869354199618
10002,0.7444560527801514
100020,0.0020725696813315
100021,0.0024890820495784
100022,0.0020165708847343
100023,0.0019004804780706
100024,0.0014871413586661
100025,0.0018351505277678
100026,0.0032218259293586
100027,0.0031948098912835
100028,0.0030040373094379
100029,0.0020871309097856
10003,0.004031918477267
100030,0.0012799509568139
100031,0.0016120279906317
100032,0.0018350965110585
100033,0.0026999472174793
100034,0.0025491390842944
100035,0.0022048654500395
100036,0.9937267303466796
100037,0.0020581735298037
100038,0.0015569340903311
100039,0.0017555850790813
10004,0.0049797361716628
100040,0.9914523363113404
100041,0.004770572297275
100042,0.0022872623521834
100043,0.0022096016909927
100044,0.0018888482591137
100045,0.0017050657188519
100046,0.9931840300559998
100047,0.0037466930225491
100048,0.0014770636335015
100049,0.0034211510792374
10005,0.0069864592514932
100050,0.0024283516686409
100051,0.9819493889808656
100052,0.0031518542673438
100053,0.0024405713193118
100054,0.0039816326461732
100055,0.0023206761106848
100056,0.0018398750107735
100057,0.0029012328013777
100058,0.002074675168842
100059,0.0025322888977825
10006,0.0063632540404796
100060,0.9929048418998718
100061,0.0018094959668815
100062,0.0050083971582353
100063,0.0040384954772889
100064,0.0018060352886095
100065,0.0050332588143646
100066,0.002360925078392
100067,0.0024985573254525
100068,0.992793083190918
100069,0.0011953230714425
10007,0.0039565870538353
100070,0.0041912537999451
100071,0.002547366078943
100072,0.0020080616232007
100073,0.002666623564437
