ID,score
0,0.4109537918120622
1,0.0116062825545668
10,0.3951982222497463
100,0.6236973404884338
1000,0.01970737008377905
10000,0.025255527347326202
100000,0.0113161222543567
100001,0.0057488956954329495
100002,0.0061987894587218
100003,0.0096104249823838
100004,0.01578356418758625
100005,0.0074990121647715005
100006,0.9817568063735962
100007,0.0093613467179238
100008,0.00486857083160425
100009,0.01403703843243415
10001,0.01773621491156515
100010,0.00515114387962965
100011,0.01184572279453275
100012,0.0077810098882764
100013,0.0106703978963196
100014,0.007412303471937699
100015,0.00607848423533135
100016,0.00809079036116595
100017,0.015125554054975501
100018,0.014202179852873
100019,0.0052637459011748
10002,0.9025745689868927
100020,0.00543664745055135
100021,0.00658342754468315
100022,0.0062196855433285
100023,0.0052728338632732005
100024,0.0053365841740742005
100025,0.00645883171819145
100026,0.0080976234748959
100027,0.01148940157145255
100028,0.008772347820922701
100029,0.007158857886679399
10003,0.00935613759793335
100030,0.0044451694702729
100031,0.0065772496163845
100032,0.005683463998138851
100033,0.010139430873095951
100034,0.0070889885537326
100035,0.00653330120258025
100036,0.9826959669589996
100037,0.00534542929381125
100038,0.005265369429253
100039,0.0051583152962848
10004,0.014024394098669249
100040,0.9802233278751372
100041,0.01266058254986995
100042,0.006584718124940951
100043,0.0079475075472146
100044,0.0046011680969968004
100045,0.005797572201117851
100046,0.984305739402771
100047,0.014126282650977349
100048,0.0044125744607299
100049,0.00720471073873335
10005,0.0231868857517838
100050,0.0068322084844112
100051,0.9804450571537018
100052,0.0082013069186359
100053,0.00625751004554325
100054,0.00994165102019905
100055,0.005439491011202301
100056,0.00595048617105925
100057,0.0097821920644491
100058,0.0075537832453846
100059,0.0081395516172051
10006,0.024967731907963697
100060,0.9821267426013947
100061,0.00669854227453465
100062,0.01080833002924915
100063,0.011156558059155901
100064,0.00560019572731105
100065,0.0275049246847629
100066,0.0080859146546572
100067,0.00931307324208315
100068,0.9843111932277679
100069,0.00402307743206615
10007,0.0140684908255934
100070,0.0120210570748895
100071,0.007969389902427751
100072,0.0065044402144849005
100073,0.0074698535026982
100074,0.00601156288757915
100075,0.01231216965243215
100076,0.0055668775457888495
100077,0.00597347202710805
100078,0.0158664756454527
100079,0.0068850056268274
10008,0.0273974603042006
100080,0.0124995715450495
