ID,score
0,0.3353794813156128
1,0.0239563640207052
10,0.028891073539853
100,0.6183099746704102
1000,0.1972900629043579
10000,0.1414114832878112
100000,0.0046392977237701
100001,0.0068583516404032
100002,0.003881562501192
100003,0.0038259956054389
100004,0.05281413346529
100005,0.0044657695107162
100006,0.979482114315033
100007,0.0029260541778057
100008,0.0056309779174625
100009,0.0048892204649746
10001,0.008457738906145
100010,0.0082181151956319
100011,0.0032182782888412
100012,0.0120291719213128
100013,0.005262931343168
100014,0.003508677938953
100015,0.0077442461624741
100016,0.0061328494921326
100017,0.0382324680685997
100018,0.0031200216617435
100019,0.0041117705404758
10002,0.9225095510482788
100020,0.0061183176003396
100021,0.0046468274667859
100022,0.0149063840508461
100023,0.0045181061141192
100024,0.0028314390219748
100025,0.0049774665385484
100026,0.0042457683011889
100027,0.0067175333388149
100028,0.0039272680878639
100029,0.0074432212859392
10003,0.1788072735071182
100030,0.0061089992523193
100031,0.0044114515185356
100032,0.0051403082907199
100033,0.0079679852351546
100034,0.0056517426855862
100035,0.0044195824302732
100036,0.9791340827941896
100037,0.0036758098285645
100038,0.0048402776010334
100039,0.0031898512970656
10004,0.0053730471991002
100040,0.9426628947257996
100041,0.2950368821620941
100042,0.0050230440683662
100043,0.0075811576098203
100044,0.0056847152300179
100045,0.0067230653949081
100046,0.9790518283843994
100047,0.0036185963544994
100048,0.0063857669010758
100049,0.0061779613606631
10005,0.0113915055990219
100050,0.0329998135566711
100051,0.9773852229118348
100052,0.0043514994904398
100053,0.0021143197081983
100054,0.0139157865196466
100055,0.0059757251292467
100056,0.0118722878396511
100057,0.0034114606678485
100058,0.0106859412044286
100059,0.0039733322337269
10006,0.0283664464950561
100060,0.9804229736328124
100061,0.0033227878157049
100062,0.011206173337996
100063,0.0049986448138952
100064,0.0030994582921266
100065,0.0571100413799285
100066,0.0037939331959933
100067,0.0054024197161197
100068,0.9781008958816528
100069,0.006106206215918
10007,0.0039107776246964
100070,0.019966846331954
100071,0.007001971360296
100072,0.0065867099910974
100073,0.0338791124522686
100074,0.0060385284014046
100075,0.004240739159286
100076,0.0031065351795405
100077,0.0081644803285598
100078,0.321879506111145
100079,0.00451444927603
10008,0.0241834223270416
100080,0.0184518340975046
100081,0.0058884443715214
100082,0.002626989968121
100083,0.9808953404426576
100084,0.0033004500437527
100085,0.0030236863531172
100086,0.0029405024833977
100087,0.007440966553986
